comment,source,arrogance_label,category
"অন্য ধর্মের লোক কে গালি দিবেন,  নাস্তিককে গালি দিবেন আর সেটাকে সমর্থন না করলে তাকে নাস্তিক বলবেন,  বলি নাস্তিক কাকে বলে?  আর আপনি নাস্তিকতার সার্টিফিকেট দেয়ার কে?  Oil your own machine,  আল্লাহ সকলের অন্তরের খবর জানে,  কাউকে গালি দিয়ে বকা বাদ্যি করে নিজেকে শ্রেষ্ঠ প্রমান করা যায় না বেহেশতে ও যাওয়া যায় না, কোন ধর্ম ই খারাপ আচরনের শিক্ষা দেয় না,  আমাদের নবী ছিলেন মিষ্ট ভাষী অমায়িক আর আমরা প্রনিয়ত করতেছি তার উল্টা টা, আর কিছু বললেই বলা হবে নাস্তিক shame shame,  আমাদের মধ্যে প্রকৃত শিক্ষা নেই",News portal,Arrogant,Knowledge & Moral Superiority
"ভুল করে থাকি, কি করে হয়, ভুল করছোত,একাথা কেনো বলছনা,,নাস্তিক",Facebook,Non-arrogant,
রোজা আছো নাকি বাসায় বইসা এগুলা করো,YouTube,Non-arrogant,
এই নতুন নাস্তিক্কে কুন জাহান্নামে জালান হবে,YouTube,Non-arrogant,
কি বেছুলা চাহনি,News portal,Non-arrogant,
জননেতা এম নাছের রহমান সাহবের পক্ষ থেকে সংগ্রামী অভিনন্দন,YouTube,Non-arrogant,
বইনা কাছে আয় চুল গুলা খোঁপা বেধে দেই,Facebook,Non-arrogant,
ছিড়ে নিস,YouTube,Non-arrogant,
তোর উচিৎ ছিল কোন কাফেরের ঘরে জম্ম' নেওয়া। নষটা নাস্তিক পায়খানার কিট ডংশ হয়ে যাও কুলাংগার নারী।,News portal,Non-arrogant,
বালের ছবি। নায়িকাদের পেট দেখানো।,YouTube,Non-arrogant,
ও তো তার বাপ কেউ বিশ্বাস করে না,YouTube,Arrogant,Contempt & Condescension
আইসক্রি,YouTube,Non-arrogant,
"তুমি পরকাল বিশ্বাস না করলে আল্লাহ পাকের কোনো ক্ষতি হবেনা  আর বিশ্বাস করলেও আল্লাহ পাকের কোনো লাব হবেনা । লাব ক্ষতি তোমার আমার আমাদের সবার । আজকের পর থেকে তোমার নাটক বয়কট করলাম । যে পরকাল বিশ্বাস করে না সে আল্লাহ কেও বিশ্বাস করে না। আর যে আল্লাহ কে বিশ্বাস করে না সে নাস্তিক ।তোর বাপ যে তোর মাকে বিয়ে করছে ওটা কি দেখছিলি??নিশ্চয়ই না! সুতরাং বুঝা গেলো, তুই যে তোর বাপের মেয়ে ওটাও বিশ্বাস করস না!ফলাফল> তোর যুক্তিতে তুই হারামজাদী!",YouTube,Arrogant,Knowledge & Moral Superiority
"ফেসবুক হ্যাক করার দায়ে আল্লাহ এর কাছে বিচার দিলেন? আপনি তো পরকালেই বিশ্বাসী নন। ইসলামের সাতটি মূলনীতির একটিতেও কেউ অবিশ্বাসী হলে সে কাফির হিসেবে পরিগণিত। আর হ্যাঁ, আমরা সকলেই জানি মহান আল্লাহ তায়ালা ক্ষমাশীল। কিন্তু তাই বলে একজন কাফিরকে আল্লাহ তায়ালা যে নিশ্চয়ই ক্ষমা করে দিবেন এ ব্যাপারে এতো নিশ্চিত হলেন কিভাবে? আপনিতো মহান আল্লাহ তায়ালাকে ভয় করেন না, ভয় করছেন মূলত ফেমাসিটি হারাবার",Facebook,Arrogant,Mixed / Other Arrogance
